ID,Layer,Mode,Score_Autoencoder,LLM_Prediction,Label,IP_Reputation_Found,Latency_Total,Tokens_Total,Length_Total
3954908,consensus_baseline,default,0.8417948798285722,0.5,0,0,10.49,446,2052
3944337,consensus_baseline,default,0.80258646441367,0.4,0,0,9.019,449,2018
3948663,consensus_baseline,default,0.8445521482235792,0.5,0,0,10.228,450,2031
3947144,consensus_baseline,default,0.826043026121148,0.5,0,0,9.212,480,2136
3947329,consensus_baseline,default,0.8024294086434296,0.5,0,0,11.865,521,2231
3950288,consensus_baseline,default,0.8437107934840288,0.55,0,0,9.255,436,1940
3964703,consensus_baseline,default,0.8112818669896725,0.5,0,0,9.689,451,1989
3943031,consensus_baseline,default,0.8293436390133634,0.5,0,0,10.425,457,2010
3963093,consensus_baseline,default,0.8063714144694881,0.5,0,0,8.314,453,2068
3960531,consensus_baseline,default,0.8025278548740561,0.5,0,0,8.216,465,2193
3779107,consensus_baseline,default,0.8162652502580151,0.5,0,0,6.663,464,2136
3984734,consensus_baseline,default,0.8242453863610564,0.5,0,0,8.842,450,2050
3963251,consensus_baseline,default,0.8422082140376016,0.5,0,0,7.711,437,1976
3949953,consensus_baseline,default,0.8106215020265255,0.5,0,0,8.89,451,2007
3980084,consensus_baseline,default,0.8479173415406471,0.5,0,0,7.15,385,1801
3983146,consensus_baseline,default,0.8092932309947634,0.5,0,0,6.939,395,1795
3983092,consensus_baseline,default,0.8117803361076306,0.5,0,0,7.302,415,1881
3959463,consensus_baseline,default,0.8307228989888438,0.5,0,0,7.842,454,2068
3987843,consensus_baseline,default,0.8048140478413537,0.5,0,0,8.395,423,1913
3983993,consensus_baseline,default,0.8474509791931327,0.5,0,0,10.048,489,2159
3977658,consensus_baseline,default,0.8179410382126298,0.5,0,0,8.334,456,1995
3985606,consensus_baseline,default,0.8416884621692814,0.5,0,0,7.322,467,2131
3982922,consensus_baseline,default,0.804623244359111,0.5,0,0,8.211,444,2021
3979232,consensus_baseline,default,0.830184461540051,0.5,0,0,7.528,431,2060
3979114,consensus_baseline,default,0.8170279452561081,0.5,0,0,8.233,440,1991
4002196,consensus_baseline,default,0.803645491565781,0.5,0,0,7.523,425,1944
3994076,consensus_baseline,default,0.8061016015831394,0.5,0,0,7.673,412,1969
3994482,consensus_baseline,default,0.8285910517364143,0.5,0,0,7.928,456,2057
3999160,consensus_baseline,default,0.8367399969503149,0.5,0,0,8.535,451,1865
3997618,consensus_baseline,default,0.8356647871494094,0.5,0,0,8.204,436,1959
4000622,consensus_baseline,default,0.8417155510443214,0.5,0,0,8.519,440,2073
3997122,consensus_baseline,default,0.8096219354192364,0.55,0,0,7.82,442,2056
3992888,consensus_baseline,default,0.8048404250979908,0.5,0,0,7.318,448,2037
4036102,consensus_baseline,default,0.8081324561440641,0.5,0,0,7.622,411,1905
4016826,consensus_baseline,default,0.806690492252929,0.5,0,0,7.341,449,2044
4035419,consensus_baseline,default,0.812282658256217,0.5,0,0,7.122,454,2037
4035623,consensus_baseline,default,0.8364794252115058,0.5,0,0,7.005,409,1881
3761896,consensus_baseline,default,0.8170634269995499,0.5,0,0,8.409,435,2055
4020158,consensus_baseline,default,0.8003753294011545,0.5,0,0,8.649,475,2114
4015943,consensus_baseline,default,0.8359482800310539,0.5,0,0,7.41,427,1872
4015278,consensus_baseline,default,0.8213823551134587,0.5,0,0,7.052,419,1969
4031299,consensus_baseline,default,0.8317412762790563,0.5,0,0,8.252,451,2068
3165609,consensus_baseline,default,0.8038835840719637,0.5,0,0,7.343,453,2063
4034231,consensus_baseline,default,0.8459079670198895,0.5,0,0,7.423,457,2172
4033330,consensus_baseline,default,0.8348510722745137,0.5,0,0,7.136,427,2024
1096349,consensus_baseline,default,0.8465079908033877,0.5,0,0,7.231,431,1963
1097291,consensus_baseline,default,0.8230762926671467,0.55,0,0,7.437,461,2140
1090347,consensus_baseline,default,0.8184614882008596,0.5,0,0,8.305,452,2161
1101357,consensus_baseline,default,0.8162488311338226,0.5,0,0,9.468,439,1963
1099479,consensus_baseline,default,0.830503386291112,0.55,0,0,6.661,418,1877
1105598,consensus_baseline,default,0.8420111477564362,0.5,0,0,7.239,446,1940
1104860,consensus_baseline,default,0.8093486737845353,0.5,0,0,12.881,472,2227
1105866,consensus_baseline,default,0.8428274733388298,0.5,0,0,8.464,417,1838
1109450,consensus_baseline,default,0.8485635386648533,0.5,0,0,6.967,437,2020
1108891,consensus_baseline,default,0.8336172359146315,0.55,0,0,7.418,437,1951
4776928,consensus_baseline,default,0.8204935071867216,0.5,0,0,7.644,436,1990
4784719,consensus_baseline,default,0.8497246827053166,0.5,0,0,8.082,432,1912
4784096,consensus_baseline,default,0.8315186529379517,0.5,0,0,8.798,478,2114
4784443,consensus_baseline,default,0.8413639462284465,0.5,0,0,7.42,443,1948
4783778,consensus_baseline,default,0.8229261501848203,0.5,0,0,7.85,427,1941
4793978,consensus_baseline,default,0.8236486638721263,0.5,0,0,7.915,449,2011
4794006,consensus_baseline,default,0.8262663662401325,0.5,0,0,7.263,450,2056
4794171,consensus_baseline,default,0.8352781976506067,0.5,0,0,7.107,440,1932
4794133,consensus_baseline,default,0.8342404566248451,0.5,0,0,7.438,414,1923
4794134,consensus_baseline,default,0.8352192110684353,0.5,0,0,8.461,472,2070
4794137,consensus_baseline,default,0.8349117527948092,0.5,0,0,7.661,427,1972
4794143,consensus_baseline,default,0.8355719992987025,0.5,0,0,7.616,403,1828
4794127,consensus_baseline,default,0.8355162339431192,0.5,0,0,7.517,431,1936
4794117,consensus_baseline,default,0.8343532765045347,0.5,0,0,7.902,447,1984
4794158,consensus_baseline,default,0.834940684411189,0.5,0,0,8.298,466,2145
4794012,consensus_baseline,default,0.8262892413104396,0.5,0,0,7.951,429,1969
4793823,consensus_baseline,default,0.8134200440633416,0.5,0,0,7.467,393,1853
4793944,consensus_baseline,default,0.8197610943087822,0.5,0,0,8.161,447,2005
4794070,consensus_baseline,default,0.8300849338978263,0.5,0,0,9.639,439,1993
4794247,consensus_baseline,default,0.8456805017968547,0.5,0,0,11.645,446,2126
4794231,consensus_baseline,default,0.8438554858341719,0.5,0,0,8.34,404,1828
4794198,consensus_baseline,default,0.8379192565331246,0.4,0,0,6.891,391,1827
4794037,consensus_baseline,default,0.827779760855894,0.5,0,0,9.736,424,1985
4794013,consensus_baseline,default,0.8259814033459083,0.5,0,0,8.766,475,2154
4794095,consensus_baseline,default,0.8369109416930371,0.5,0,0,7.709,424,1929
4794262,consensus_baseline,default,0.8486832074088229,0.3,0,0,8.003,435,1967
4794011,consensus_baseline,default,0.82820209329079,0.5,0,0,9.913,433,1913
4793832,consensus_baseline,default,0.8145644540263379,0.5,0,0,7.951,421,1885
4794259,consensus_baseline,default,0.8486696241666962,0.5,0,0,7.742,419,1949
4796256,consensus_baseline,default,0.8219541504046953,0.5,0,0,9.593,454,2001
4796491,consensus_baseline,default,0.8362696017138915,0.5,0,0,8.545,435,1976
4796576,consensus_baseline,default,0.8425541289888407,0.5,0,0,8.275,424,1899
4796558,consensus_baseline,default,0.8413909665684003,0.5,0,0,9.142,448,2056
4796584,consensus_baseline,default,0.8440156891873862,0.5,0,0,10.277,452,2079
4796370,consensus_baseline,default,0.8344979610368138,0.5,0,0,8.298,428,1928
4796626,consensus_baseline,default,0.8481582757382643,0.5,0,0,8.882,436,1982
4796617,consensus_baseline,default,0.8466932068212503,0.4,0,0,10.519,437,1909
4796604,consensus_baseline,default,0.845527198933625,0.5,0,0,9.193,437,1936
4796319,consensus_baseline,default,0.827192734251104,0.5,0,0,9.677,414,1876
4796316,consensus_baseline,default,0.827015677627146,0.5,0,0,8.618,439,2007
4797185,consensus_baseline,default,0.8445910904591368,0.5,0,0,7.251,429,1930
4796331,consensus_baseline,default,0.8307395336050082,0.5,0,0,7.688,433,1961
4796343,consensus_baseline,default,0.8325043200924481,0.5,0,0,7.77,438,1991
4797183,consensus_baseline,default,0.8467358520181625,0.5,0,0,8.611,420,1979
4796295,consensus_baseline,default,0.8249187493857102,0.5,0,0,8.561,436,2007
4796329,consensus_baseline,default,0.8296095672254632,0.5,0,0,8.488,463,2022
4796277,consensus_baseline,default,0.8230974998374287,0.5,0,0,8.238,434,2038
4797176,consensus_baseline,default,0.8488873354089306,0.5,0,0,10.162,418,1916
4796181,consensus_baseline,default,0.8072391694631023,0.5,0,0,8.719,418,1902
4796177,consensus_baseline,default,0.8061310114104299,0.55,0,0,9.809,428,1943
4796183,consensus_baseline,default,0.8095982596879114,0.5,0,0,8.871,448,2067
4796546,consensus_baseline,default,0.8384538641313786,0.5,0,0,8.041,444,2064
4796152,consensus_baseline,default,0.8058926768713783,0.5,0,0,8.622,413,1839
4796150,consensus_baseline,default,0.8032336871284924,0.4,0,0,8.138,437,2001
4796140,consensus_baseline,default,0.8014877422028753,0.5,0,0,10.529,444,2024
4796225,consensus_baseline,default,0.816487583274267,0.5,0,0,7.161,423,1930
4796556,consensus_baseline,default,0.8392938267773044,0.5,0,0,8.823,441,2011
4796227,consensus_baseline,default,0.8176044418637168,0.5,0,0,9.046,414,1920
4796241,consensus_baseline,default,0.8207874143664917,0.5,0,0,13.217,466,2100
4796233,consensus_baseline,default,0.818723691679111,0.5,0,0,8.837,463,2094
4796213,consensus_baseline,default,0.8147218270147434,0.5,0,0,8.025,431,1958
4796207,consensus_baseline,default,0.8135858797808437,0.5,0,0,7.228,430,1964
4796196,consensus_baseline,default,0.811824177439887,0.5,0,0,7.651,425,1904
4796187,consensus_baseline,default,0.8097744058292641,0.5,0,0,8.247,418,1937
4797276,consensus_baseline,default,0.8173317292466242,0.5,0,0,8.989,472,2147
4797274,consensus_baseline,default,0.818812134770057,0.5,0,0,7.66,443,1964
4797273,consensus_baseline,default,0.8184822164484824,0.5,0,0,7.585,408,1805
4797248,consensus_baseline,default,0.8248193824912011,0.5,0,0,8.263,418,1890
4797242,consensus_baseline,default,0.8250940054245645,0.5,0,0,7.171,397,1833
4797235,consensus_baseline,default,0.8308677642062291,0.5,0,0,8.612,443,2032
4797200,consensus_baseline,default,0.8384613077847629,0.5,0,0,8.08,426,1922
4797197,consensus_baseline,default,0.8412146428663434,0.6,0,0,7.924,404,1869
4797221,consensus_baseline,default,0.8351036605752222,0.5,0,0,8.483,446,1989
4797233,consensus_baseline,default,0.8323702563290023,0.5,0,0,8.436,425,1916
4797316,consensus_baseline,default,0.8017705436198215,0.5,0,0,7.481,407,1904
4797308,consensus_baseline,default,0.8024167729563851,0.5,0,0,8.446,437,1949
4797281,consensus_baseline,default,0.8134456511868345,0.5,0,0,7.774,449,1987
4797289,consensus_baseline,default,0.8085886701775051,0.5,0,0,8.323,451,2090
4797296,consensus_baseline,default,0.8089183199558304,0.5,0,0,8.443,453,1963
4797299,consensus_baseline,default,0.8068574133859536,0.5,0,0,8.05,451,1929
4796368,consensus_baseline,default,0.8336807594925914,0.5,0,0,7.779,434,2018
4790862,consensus_baseline,default,0.8267746663457242,0.4,0,0,9.588,437,1902
4839607,consensus_baseline,default,0.8355569677628928,0.5,0,0,8.387,460,2072
4839636,consensus_baseline,default,0.8224112781595269,0.5,0,0,8.888,447,2042
4839634,consensus_baseline,default,0.8247861232722219,0.5,0,0,8.158,420,1979
4839633,consensus_baseline,default,0.8235277412904478,0.5,0,0,8.542,448,2049
4839629,consensus_baseline,default,0.8408319029525435,0.5,0,0,8.244,434,1993
4839597,consensus_baseline,default,0.8440778396336247,0.5,0,0,7.41,405,1867
4839617,consensus_baseline,default,0.8355626157397807,0.5,0,0,7.379,395,1795
4839593,consensus_baseline,default,0.8434309763530925,0.4,0,0,9.084,434,1874
4839576,consensus_baseline,default,0.8489306091773221,0.5,0,0,8.829,429,1946
4839565,consensus_baseline,default,0.8354489816460848,0.5,0,0,10.326,436,2007
4839654,consensus_baseline,default,0.8236654481761247,0.5,0,0,10.09,428,1996
4839641,consensus_baseline,default,0.8230377260322456,0.5,0,0,10.379,462,2118
4839677,consensus_baseline,default,0.8081202923641462,0.5,0,0,9.877,431,2005
4839673,consensus_baseline,default,0.8110799478434687,0.5,0,0,8.665,394,1814
4840545,consensus_baseline,default,0.8445255809198317,0.5,0,0,10.634,440,2015
4838513,consensus_baseline,default,0.8026344484257326,0.5,0,0,10.242,452,2030
4838554,consensus_baseline,default,0.809562053040716,0.5,0,0,10.897,403,1873
4838597,consensus_baseline,default,0.8163713548298235,0.5,0,0,8.663,433,1853
4838598,consensus_baseline,default,0.8162025844894218,0.5,0,0,9.086,409,1892
4838550,consensus_baseline,default,0.8099033264427762,0.5,0,0,8.842,437,2015
4838552,consensus_baseline,default,0.8097342917529321,0.5,0,0,9.099,433,1902
4838541,consensus_baseline,default,0.8068713621393899,0.5,0,0,11.296,403,1853
4838488,consensus_baseline,default,0.8000225355122325,0.5,0,0,8.472,416,1855
4838525,consensus_baseline,default,0.8021711406143336,0.5,0,0,9.583,428,1953
4838535,consensus_baseline,default,0.8054275987910344,0.5,0,0,8.409,450,1930
4838536,consensus_baseline,default,0.8046736448579124,0.5,0,0,8.071,466,2138
4838631,consensus_baseline,default,0.8220349704268092,0.5,0,0,7.219,402,1787
4838629,consensus_baseline,default,0.8222021524304406,0.5,0,0,8.515,416,1866
4838626,consensus_baseline,default,0.8223706431731921,0.5,0,0,9.033,471,2244
4838695,consensus_baseline,default,0.8308388101809425,0.4,0,0,7.612,441,1965
4838639,consensus_baseline,default,0.8236062430053097,0.5,0,0,9.755,401,1829
4838641,consensus_baseline,default,0.823141641968421,0.5,0,0,8.625,462,2104
4838655,consensus_baseline,default,0.8259972511417063,0.5,0,0,8.717,445,2026
4838650,consensus_baseline,default,0.8229749831294628,0.5,0,0,9.268,446,2015
4838682,consensus_baseline,default,0.8285635956089225,0.5,0,0,9.921,433,2010
4838733,consensus_baseline,default,0.8413243914817622,0.5,0,0,9.981,435,1952
4838575,consensus_baseline,default,0.8149795702079835,0.5,0,0,9.71,441,1992
4838569,consensus_baseline,default,0.8104831443316798,0.5,0,0,9.008,434,2053
4838567,consensus_baseline,default,0.8106510394523655,0.5,0,0,8.686,466,2120
4838562,consensus_baseline,default,0.8108223132727387,0.5,0,0,8.344,429,2041
4838485,consensus_baseline,default,0.8001971150391773,0.5,0,0,11.12,431,1903
4838583,consensus_baseline,default,0.8148109549364723,0.5,0,0,10.45,427,1877
4838621,consensus_baseline,default,0.8210966581975694,0.5,0,0,9.409,437,1990
4846935,consensus_baseline,default,0.8428959399759071,0.5,0,0,11.211,455,2066
4852359,consensus_baseline,default,0.8443095161648715,0.4,0,0,10.62,443,1946
4846198,consensus_baseline,default,0.8074226351267539,0.5,0,0,9.573,458,2109
4851359,consensus_baseline,default,0.8388476263458313,0.5,0,0,9.796,451,1940
4851358,consensus_baseline,default,0.8380051940796098,0.5,0,0,10.342,438,2039
4851355,consensus_baseline,default,0.8371630452584713,0.5,0,0,9.23,425,1877
4851354,consensus_baseline,default,0.8375493611021241,0.5,0,0,10.432,443,2044
4851347,consensus_baseline,default,0.8364812024831295,0.5,0,0,9.961,414,1930
4851346,consensus_baseline,default,0.8374819433396773,0.5,0,0,10.456,455,2113
4851396,consensus_baseline,default,0.8262636381267322,0.5,0,0,9.659,445,2025
4851353,consensus_baseline,default,0.836093262189545,0.5,0,0,8.819,408,1943
4851390,consensus_baseline,default,0.8275462947523036,0.5,0,0,10.527,474,2082
4851398,consensus_baseline,default,0.8246610124102303,0.5,0,0,11.254,434,1981
4851337,consensus_baseline,default,0.8347154370659619,0.5,0,0,9.066,428,1983
4851334,consensus_baseline,default,0.8360908008310096,0.5,0,0,10.17,430,1961
4851332,consensus_baseline,default,0.8358567514164204,0.5,0,0,10.277,451,2042
4851307,consensus_baseline,default,0.8453725597038423,0.5,0,0,10.114,427,1908
4851339,consensus_baseline,default,0.8367872662317402,0.5,0,0,8.926,437,1984
4851387,consensus_baseline,default,0.831276787032006,0.5,0,0,9.058,485,2272
4851344,consensus_baseline,default,0.8372507970098797,0.5,0,0,9.642,412,1886
4851384,consensus_baseline,default,0.8304437633038093,0.5,0,0,10.954,457,2078
4851381,consensus_baseline,default,0.8302196326452398,0.5,0,0,9.189,408,1941
4851340,consensus_baseline,default,0.8370198337718493,0.5,0,0,8.93,418,1864
4851319,consensus_baseline,default,0.8405278612018072,0.5,0,0,9.362,431,1951
4851447,consensus_baseline,default,0.807525074869584,0.4,0,0,11.85,414,1941
4851313,consensus_baseline,default,0.8409100878196382,0.55,0,0,10.433,452,2091
4851312,consensus_baseline,default,0.8394410360615614,0.5,0,0,10.85,456,2056
4851399,consensus_baseline,default,0.825488273440196,0.5,0,0,10.533,435,1943
4851400,consensus_baseline,default,0.8257065425136781,0.5,0,0,9.891,468,2143
4851443,consensus_baseline,default,0.8067209743245829,0.5,0,0,10.795,455,2033
4851430,consensus_baseline,default,0.8190551602810124,0.5,0,0,12.305,458,2042
4851433,consensus_baseline,default,0.8165738816542932,0.5,0,0,10.489,448,2059
4851434,consensus_baseline,default,0.8173894702620567,0.5,0,0,8.99,437,1991
4851437,consensus_baseline,default,0.8143171379969288,0.5,0,0,9.557,428,1957
4851418,consensus_baseline,default,0.8236438149338369,0.5,0,0,10.179,432,1988
4851417,consensus_baseline,default,0.8240313927258951,0.3,0,0,9.762,463,2021
4851414,consensus_baseline,default,0.8271424530351845,0.5,0,0,9.528,431,2014
4851438,consensus_baseline,default,0.8151278964302785,0.5,0,0,9.776,429,1940
